millis, UV [0-1023], BME_1_Temp, BME_1_Pres, BME_1_Hum, BME_1_Res, BME_1_Alt, BME_2_Temp, BME_2_Pres, BME_2_Hum, BME_2_Res, BME_2_Alt, Scaled. Acc.X, Scaled. Acc.Y, Scaled. Acc.Z, Gyr.X, Gyr.Y, Gyr.Z, Mag.X, Mag.Y, Mag.Z, Tmp, Radiation_count, counts_per_minute, uSvh, uSvhError, noiseCount, Ozone (PPB.), 
944050,27.97878,27615,26.44760,104.36200,703.82776,27.05886,27617,28.82139,132.15401,703.64813,24.90234, 5.85937, 1019.04290, -3.62595, 4.88550, 1.03817, 26.25000, -11.70000, 61.35000, 32.39066, 5,4.10425,0.07739,0.03461,0,20, 
961460,27.98289,27615,26.47553,104.23100,703.91498,27.06450,27617,28.84448,131.42200,703.73798,7.81250, 6.83594, 1022.46090, 0.58015, -0.84733, 2.47328, 28.20000, -13.05000, 61.50000, 32.39066, 5,4.00882,0.07559,0.03381,0,20, 
978860,27.98542,27615,26.49781,104.68900,703.91498,27.06921,27617,28.85618,131.73500,703.73798,19.04297, 8.30078, 1022.46090, -1.58779, 3.62595, -3.62595, 27.90000, -13.80000, 61.80000, 32.39066, 7,5.48475,0.10342,0.03909,0,20, 
996291,27.98352,27615,26.49766,105.41600,703.82776,27.07203,27616,28.85076,132.78700,703.82776,4.39453, 14.16016, 1038.08590, 0.87786, -0.03817, -1.80916, 28.80000, -13.65000, 61.35000, 32.39066, 7,5.36289,0.10113,0.03822,0,20, 
1013680,27.98510,27615,26.49779,105.41600,703.91498,27.07862,27616,28.85696,132.57500,703.73798,16.11328, 10.25391, 1036.13280, -1.10687, 3.80916, -0.80916, 28.65000, -12.30000, 61.80000, 32.58235, 7,5.24613,0.09892,0.03739,0,20, 
1031100,27.99015,27615,26.52028,105.28300,703.82776,27.08677,27617,28.84634,133.42599,703.73798,26.36719, 12.69531, 1047.36330, -1.38931, 2.77099, -1.80916, 28.95000, -13.05000, 61.50000, 32.43858, 7,5.13454,0.09682,0.03659,0,20, 
1048500,27.99616,27615,26.54836,104.95200,703.91498,27.09398,27617,28.83562,132.47000,703.64813,22.94922, 10.74219, 1026.85550, -2.44275, 1.98473, -0.54198, 29.25000, -12.90000, 60.90000, 32.29482, 7,5.02759,0.09480,0.03583,0,20, 
1065900,28.00248,27615,26.60411,104.29600,703.91498,27.10057,27618,28.87011,132.57500,703.64813,2.92969, 7.81250, 1019.04290, -1.71756, 4.22137, 0.41985, 28.05000, -13.35000, 61.65000, 32.58235, 7,4.92495,0.09287,0.03510,0,20, 
1083330,28.00785,27615,26.65981,104.36200,704.00482,27.10716,27618,28.89330,132.47000,703.64813,13.18359, 16.60156, 1061.03520, 0.83969, -1.00000, 0.54962, 28.05000, -13.35000, 62.10000, 32.29482, 7,4.82648,0.09101,0.03440,0,20, 
1100721,28.01512,27615,26.70462,104.75500,703.91498,27.11312,27617,28.92774,131.00800,703.73798,20.50781, 17.57813, 1037.10940, -2.09924, 3.47328, -7.76336, 29.85000, -13.35000, 60.60000, 32.77404, 7,4.73170,0.08922,0.03372,0,20, 
1118141,28.02586,27616,26.76633,103.64900,703.82776,27.13194,27616,29.32038,121.52700,703.73798,19.53125, 5.37109, 1034.17970, 0.86260, 0.51908, 1.15267, 27.30000, -15.15000, 61.65000, 32.58235, 7,4.64083,0.08751,0.03308,0,20, 
1135520,28.03881,27616,26.89468,102.94500,703.82776,27.16957,27619,31.09977,115.05100,703.47107,8.30078, 2.44141, 1026.36720, -2.41221, 3.83206, -0.54962, 29.40000, -15.45000, 61.20000, 32.58235, 7,4.55314,0.08586,0.03245,0,20, 
1152950,28.05619,27616,27.02352,103.07200,703.91498,27.21881,27619,32.90839,113.63600,703.55829,8.78906, -4.39453, 1056.15230, 1.95420, 1.53435, -0.56489, 27.75000, -16.35000, 60.30000, 32.58235, 7,4.46894,0.08427,0.03185,0,20, 
1170350,28.07199,27615,27.13017,102.94500,704.00482,12.69531, 14.16016, 1032.22660, 0.22137, 0.76336, -2.98473, 28.20000, -16.95000, 61.50000, 32.72612, 7,4.26253,0.08038,0.03038,0,21, 
1215872,28.02712,27614,27.69924,85.72400,703.91498,26.85547, 13.18359, 1046.38670, -2.35115, 1.56489, -1.32061, 27.90000, -18.45000, 61.20000, 32.39066, 7,4.07427,0.07683,0.02904,0,26, 
1261382,27.96867,27616,27.99003,80.35800,703.82776,14.16016, 12.69531, 1029.29690, 1.37405, 0.69466, 0.59542, 27.45000, -16.20000, 61.20000, 32.72612, 7,3.90204,0.07358,0.02781,0,32, 
1306880,27.92918,27616,28.40606,74.41000,703.82776,23.92578, 1.95312, 1030.76170, 1.15267, 2.56489, 2.55725, 28.80000, -17.10000, 60.60000, 32.63028, 7,3.74365,0.07059,0.02668,0,31, 
