millis, UV [0-1023], BME_1_Temp, BME_1_Pres, BME_1_Hum, BME_1_Res, BME_1_Alt, BME_2_Temp, BME_2_Pres, BME_2_Hum, BME_2_Res, BME_2_Alt, Scaled. Acc.X, Scaled. Acc.Y, Scaled. Acc.Z, Gyr.X, Gyr.Y, Gyr.Z, Mag.X, Mag.Y, Mag.Z, Tmp, Radiation_count, counts_per_minute, uSvh, uSvhError, noiseCount, Ozone (PPB.), 
427967, 0,27.37531,27559,32.48966,32.34700,708.99872,26.98954,27569,30.93451,58.68900,707.92859,-1012.20700, 66.89453, 38.57422, 1.98473, 3.13740, 0.41985, 50.25000, -3.30000, 53.40000, 32.29482, 29,4.07079,0.07676,0.01425,0,20, 
429712, 0,27.37942,27558,32.46703,32.57400,708.99872,26.98954,27570,30.96320,57.63100,707.83875,-984.37494, 45.41015, 29.78515, -3.06870, 3.86260, -2.92366, 47.85000, -3.60000, 55.35000, 31.91143, 29,4.05421,0.07645,0.01420,0,20, 
431460, 0,27.38384,27558,32.46169,32.34700,708.99872,26.98892,27570,31.00907,57.31300,707.92859,-1010.25380, 43.45703, 17.57813, 0.74809, 2.08397, -0.05344, 49.20000, -2.25000, 54.00000, 32.24689, 29,4.03780,0.07614,0.01414,0,20, 
433205, 0,27.38700,27559,32.43897,32.59900,708.99872,26.98766,27570,31.03767,57.07700,707.92859,-992.67572, 63.96484, 12.69531, -3.32061, 0.97710, -3.15267, 49.35000, -3.15000, 54.30000, 32.24689, 30,4.16017,0.07845,0.01432,0,20, 
434953, 0,27.39142,27558,32.42212,32.32200,709.08594,26.98641,27570,31.06627,56.45600,707.92859,-1001.95310, 46.87500, 25.39062, 1.50382, 1.38931, -1.06870, 48.75000, -4.20000, 54.75000, 32.24689, 30,4.14346,0.07813,0.01426,0,20, 
436699, 0,27.39459,27559,32.41666,32.47300,709.08594,26.98421,27570,31.07756,57.03800,708.01581,-979.98041, 28.80859, 26.85547, 0.29771, 2.03817, -0.35115, 49.05000, -2.85000, 53.10000, 32.24689, 30,4.12688,0.07782,0.01421,0,20, 
438444, 0,27.39806,27558,32.39973,32.29700,708.99872,26.98296,27569,31.08319,57.31300,708.01581,-1006.34760, 30.76172, 12.69531, -1.05344, 3.87786, -2.29771, 49.95000, -4.95000, 54.75000, 32.39066, 30,4.11041,0.07751,0.01415,0,20, 
440192, 0,27.40027,27558,32.38268,32.44700,708.99872,26.98265,27569,31.06593,57.67100,708.01581,-1003.41790, 61.52343, 21.97265, 1.01527, 1.83206, -0.56489, 48.30000, -3.60000, 53.55000, 32.29482, 30,4.09408,0.07720,0.01409,0,20, 
441936, 0,27.40596,27558,32.36021,32.27200,708.99872,26.98265,27569,31.04870,57.79100,707.92859,-1009.76560, 41.01562, 43.45703, -0.09160, 1.63359, 1.63359, 49.35000, -4.35000, 54.60000, 32.24689, 30,4.07788,0.07689,0.01404,0,20, 
443684, 0,27.40975,27559,32.36056,32.32200,708.99872,26.98233,27570,31.04868,57.99300,707.83875,-981.93353, 41.01562, 36.13281, -0.61832, 3.97710, -1.79389, 49.35000, -4.35000, 53.85000, 32.29482, 30,4.06181,0.07659,0.01398,0,20, 
445429, 0,27.41354,27558,32.34366,32.42200,708.99872,26.98265,27571,31.04870,57.63100,707.83875,-1009.76560, 31.25000, 25.39062, 0.98473, 1.37405, -2.32061, 49.35000, -3.15000, 54.60000, 32.00728, 31,4.18073,0.07883,0.01416,0,20, 
447175, 0,27.41923,27558,32.33269,32.37200,708.99872,26.98327,27570,31.06599,57.47100,707.92859,-1008.78900, 59.08203, 39.06250, -1.29008, 2.16794, -0.21374, 49.80000, -5.10000, 53.55000, 32.29482, 31,4.16440,0.07853,0.01410,0,20, 
448920, 0,27.42239,27559,32.32149,32.37200,708.99872,26.98265,27570,31.07168,57.47100,707.83875,-1009.27730, 50.29296, 32.22656, 1.96183, 3.48092, -0.19847, 49.20000, -4.20000, 54.00000, 32.43858, 31,4.14817,0.07822,0.01405,0,20, 
450668, 0,27.42492,27559,32.30447,32.22200,708.99872,26.97951,27570,31.07714,57.63100,707.92859,-992.67572, 37.10938, 24.41406, 1.93893, 1.45802, 0.95420, 49.05000, -2.40000, 54.90000, 32.24689, 31,4.13208,0.07792,0.01399,0,20, 
452413, 0,27.42713,27559,32.29319,32.37200,708.99872,26.97668,27570,31.02521,58.31800,707.92859,-995.60541, 50.78125, 28.32031, -3.43511, 3.01527, -1.15267, 49.05000, -3.15000, 54.60000, 32.10312, 31,4.11613,0.07762,0.01394,0,20, 
454161, 1,27.43060,27558,32.28776,32.12300,708.99872,26.97762,27569,30.97937,59.23200,707.92859,-997.07025, 56.64062, 33.20313, -1.75573, 2.96183, -0.99237, 48.75000, -3.30000, 54.00000, 32.39066, 33,4.36480,0.08231,0.01433,0,20, 
455906, 0,27.43281,27559,32.27072,32.42200,708.99872,26.97637,27570,30.96778,58.85500,707.92859,-997.55853, 52.24609, 32.71484, -0.09924, -1.14504, 2.41221, 50.40000, -4.65000, 55.35000, 32.24689, 33,4.34808,0.08199,0.01427,0,20, 
457651, 0,27.43724,27559,32.25389,32.39700,708.90887,26.97574,27570,30.94476,58.52300,707.92859,-989.74603, 44.92187, 33.20313, 0.63359, 1.00763, -2.45038, 49.35000, -3.90000, 54.60000, 32.10312, 33,4.33146,0.08168,0.01422,0,20, 
459399, 0,27.43913,27560,32.25407,32.14800,708.81903,26.97512,27570,30.94471,58.60600,707.92859,-992.18744, 44.92187, 22.46094, 0.01527, 3.03817, -4.37405, 50.40000, -3.15000, 53.55000, 32.10312, 33,4.31500,0.08137,0.01416,0,20, 
461142, 0,27.44324,27560,32.23146,32.07400,708.81903,26.97418,27570,30.95610,58.48200,707.83875,-993.65228, 49.80468, 22.94922, -2.67176, 5.67939, -2.53435, 50.40000, -4.65000, 55.35000, 32.29482, 33,4.29863,0.08106,0.01411,0,20, 
462889, 0,27.44767,27560,32.21464,32.22200,708.81903,26.97261,27570,30.94448,58.77200,707.92859,-1017.08980, 84.47265, 24.41406, -2.55725, 3.12214, 1.23664, 48.45000, -3.30000, 55.50000, 32.29482, 33,4.28241,0.08075,0.01406,0,20, 
464635, 0,27.45051,27560,32.20916,32.09800,708.90887,26.97261,27570,30.95022,58.89700,707.92859,-993.65228, 37.59766, 43.94531, -2.11450, 4.23664, -2.96947, 49.35000, -2.40000, 54.90000, 32.29482, 33,4.26629,0.08045,0.01400,0,20, 
466381, 0,27.45335,27560,32.19219,32.24700,708.90887,26.97449,27569,30.95039,58.44100,707.92859,-997.07025, 52.73437, 14.64844, -1.94656, 3.15267, -0.82443, 50.25000, -3.00000, 55.20000, 32.24689, 33,4.25031,0.08015,0.01395,0,20, 
468126, 0,27.45683,27561,32.16953,32.19700,708.81903,26.97355,27569,30.98475,57.91200,707.92859,-992.67572, 47.36328, 41.01562, 2.52672, 1.70992, 1.46565, 49.95000, -2.25000, 55.20000, 32.39066, 33,4.23442,0.07985,0.01390,0,20, 
469874, 1,27.46093,27560,32.16417,32.07400,708.90887,26.97198,27569,31.00756,57.59100,708.01581,-998.53510, 56.15234, 30.76172, 0.22901, 2.17557, -1.56489, 49.80000, -2.85000, 55.35000, 32.24689, 33,4.21867,0.07955,0.01385,0,20, 
471619, 0,27.46410,27559,32.14149,32.19700,708.90887,26.97135,27568,31.01899,57.95200,708.10565,-976.07416, 56.64062, 37.10938, -0.58779, 1.49618, 0.67939, 48.75000, -4.50000, 54.45000, 32.53443, 33,4.20306,0.07926,0.01380,0,20, 
473362, 0,27.46820,27559,32.14187,32.22200,708.99872,26.96885,27568,31.01303,58.11400,708.10565,-998.04681, 33.20313, 31.73828, -0.19847, 0.37405, 1.19084, 50.10000, -2.10000, 54.60000, 32.39066, 33,4.18752,0.07896,0.01375,0,20, 
475110, 0,27.46946,27558,32.11329,32.09800,709.08594,26.96853,27568,30.99578,58.27700,708.10565,-992.67572, 34.17969, 39.06250, -0.98473, 0.11450, 1.64885, 49.95000, -3.00000, 56.55000, 32.43858, 34,4.29856,0.08106,0.01390,0,20, 
476855, 0,27.47294,27557,32.11935,32.00000,709.08594,26.96885,27566,31.00729,58.23600,708.10565,-994.14056, 37.10938, 18.06641, -1.25191, 2.58779, 0.20611, 50.70000, -3.75000, 55.80000, 32.00728, 34,4.28278,0.08076,0.01385,0,20, 
478603, 1,27.47610,27558,32.10241,32.22200,709.08594,26.96790,27567,31.01869,57.67100,708.19543,-1009.27730, 44.92187, 35.64453, 0.65649, 0.25954, -0.06870, 49.50000, -4.50000, 55.20000, 32.39066, 34,4.26716,0.08046,0.01380,0,20, 
480348, 0,27.47926,27557,32.08549,32.17200,709.08594,26.96727,27566,31.03012,57.95200,708.19543,-1002.92960, 32.71484, 23.43750, -1.04580, 4.28244, 0.63359, 49.50000, -4.20000, 54.45000, 32.19897, 35,4.37666,0.08253,0.01395,0,20, 
482096, 0,27.48336,27557,32.07439,32.14800,709.08594,26.96665,27566,31.04155,57.79100,708.28265,-1020.01950, 43.45703, 23.92578, -2.77863, 2.43511, -0.33588, 48.00000, -2.55000, 54.00000, 32.43858, 35,4.36080,0.08223,0.01390,0,20, 
483842, 0,27.48590,27558,32.06314,31.92600,709.08594,26.96602,27566,31.04149,58.40000,708.19543,-1007.81240, 46.38671, 34.66797, 0.68702, -0.31298, 1.07634, 49.50000, -3.75000, 54.75000, 32.39066, 35,4.34503,0.08193,0.01385,0,20, 
485588, 0,27.48969,27557,32.03479,32.12300,709.08594,26.96602,27567,31.04149,57.83100,708.19543,-992.67572, 42.48046, 27.34375, 0.00763, 0.13740, -0.05344, 49.50000, -4.50000, 55.20000, 32.05520, 35,4.32940,0.08164,0.01380,0,20, 
487334, 0,27.49190,27557,32.02926,32.12300,709.17572,26.96602,27566,31.04149,57.87100,708.28265,-1002.92960, 29.78515, 18.55469, -1.10687, 2.06870, -1.61832, 49.80000, -2.85000, 55.35000, 32.39066, 35,4.31388,0.08134,0.01375,0,20, 
489081, 0,27.49569,27557,32.02961,32.07400,709.08594,26.96571,27566,31.04146,57.23400,708.28265,-980.46869, 42.96875, 22.46094, -1.90076, 0.90840, 1.20611, 49.35000, -2.40000, 56.40000, 32.10312, 35,4.29844,0.08105,0.01370,0,20, 
490827, 0,27.49917,27556,32.00125,31.90200,709.17572,26.96602,27566,31.07020,57.31300,708.28265,-980.46869, 64.45313, 25.87890, 3.02290, 0.54198, -0.06107, 49.80000, -4.35000, 54.60000, 32.39066, 35,4.28314,0.08077,0.01365,0,20, 
492572, 1,27.50232,27556,32.00153,32.14800,709.17572,26.96633,27565,31.07023,57.23400,708.28265,-986.32806, 55.17578, 41.50390, 1.74809, 0.09924, 1.13740, 49.20000, -3.30000, 56.25000, 32.43858, 35,4.26793,0.08048,0.01360,0,20, 
494320, 0,27.50485,27557,31.97882,32.02400,709.17572,26.96665,27566,31.09898,57.71100,708.28265,-982.91010, 52.73437, 32.71484, -1.30534, 4.13740, -4.48092, 50.25000, -3.30000, 55.80000, 32.05520, 35,4.25284,0.08019,0.01356,0,20, 
496065, 0,27.50991,27557,31.96208,32.04900,709.17572,26.96759,27566,31.09332,57.79100,708.28265,-993.16400, 45.89843, 34.17969, 1.09160, 1.62595, -2.32824, 49.95000, -2.55000, 54.75000, 32.43858, 35,4.23778,0.07991,0.01351,0,20, 
497820, 0,27.51338,27557,31.97386,32.04900,709.17572,26.96132,27566,31.11574,57.03800,708.19543,-990.23431, 54.19921, 52.73437, -0.90076, 3.98473, -2.66412, 48.75000, -2.25000, 55.20000, 32.43858, 35,4.22291,0.07963,0.01346,0,20, 
499565, 0,27.51623,27556,31.95692,31.82900,709.17572,26.96445,27567,31.13900,57.39200,708.19543,-991.21088, 31.25000, 24.41406, -0.63359, 4.06107, -2.64122, 48.00000, -3.30000, 54.45000, 32.43858, 35,4.20812,0.07935,0.01341,0,20, 
501313, 0,27.51939,27555,31.94001,32.04900,709.26556,26.96476,27566,31.16202,57.39200,708.19543,-1002.44130, 47.85156, 38.08594, -0.26718, 0.07634, 0.77099, 49.50000, -3.00000, 56.25000, 32.29482, 35,4.19345,0.07907,0.01337,0,20, 
503058, 1,27.52349,27555,31.92891,32.09800,709.26556,26.96539,27567,31.15632,57.47100,708.19543,-1003.41790, 46.87500, 43.45703, -2.03053, 3.02290, -1.33588, 49.05000, -4.35000, 54.90000, 32.10312, 36,4.29826,0.08105,0.01351,0,20, 
504806, 0,27.52729,27555,31.91206,32.00000,709.26556,26.96445,27567,31.15050,57.43200,708.19543,-1003.90620, 26.85547, 19.04297, -3.79389, 2.09924, -2.58015, 49.95000, -3.30000, 54.00000, 32.24689, 36,4.28340,0.08077,0.01346,0,20, 
506549, 0,27.52981,27557,31.91802,31.82900,709.08594,26.96665,27567,31.12770,57.15500,708.10565,-997.07025, 59.08203, 36.13281, -0.12214, -0.25954, 4.40458, 50.25000, -4.95000, 54.75000, 32.43858, 37,4.38723,0.08273,0.01360,0,20, 
508295, 0,27.53329,27558,31.89541,31.97500,709.08594,26.96633,27567,31.10469,56.99800,708.10565,-991.21088, 59.08203, 36.62109, -2.53435, 3.80916, -3.28244, 49.35000, -4.35000, 53.85000, 32.29482, 37,4.37213,0.08244,0.01355,0,20, 
510040, 0,27.53550,27557,31.88988,31.92600,709.17572,26.96539,27568,31.08738,57.19500,708.10565,-999.99994, 43.94531, 31.25000, 2.05344, 0.04580, 0.87023, 48.30000, -3.15000, 54.60000, 32.43858, 38,4.47491,0.08438,0.01369,0,20, 
511785, 1,27.53866,27558,31.87297,31.90200,709.08594,26.96383,27567,31.05853,57.79100,708.19543,-989.74603, 46.87500, 38.08594, -2.27481, 2.00000, -0.02290, 49.35000, -3.15000, 54.60000, 32.29482, 38,4.45961,0.08409,0.01364,0,20, 
513533, 0,27.54087,27558,31.87317,31.92600,709.08594,26.96194,27567,31.02390,58.35900,708.19543,-1004.88280, 46.38671, 27.34375, -3.33588, 3.53435, -1.02290, 50.40000, -2.85000, 53.55000, 32.39066, 38,4.44445,0.08381,0.01360,0,20, 
515276, 0,27.54435,27557,31.85630,31.90200,709.17572,26.96163,27566,31.00665,58.40000,708.19543,-994.14056, 43.94531, 25.87890, 1.87786, -0.22137, 0.39695, 49.35000, -3.90000, 54.90000, 32.39066, 38,4.42937,0.08352,0.01355,0,20, 
517024, 2,27.54719,27557,31.83364,31.73200,709.17572,26.96163,27567,30.98369,58.35900,708.19543,-1001.46480, 40.52734, 33.20313, 0.74046, 0.26718, 1.94656, 50.10000, -4.35000, 55.35000, 32.29482, 38,4.41440,0.08324,0.01350,0,20, 
518769, 0,27.55003,27557,31.82816,32.07400,709.17572,26.96132,27567,30.97218,57.75100,708.01581,-998.04681, 42.96875, 31.25000, -1.83206, 2.12977, -0.59542, 48.75000, -2.55000, 56.55000, 32.29482, 38,4.39951,0.08296,0.01346,0,20, 
520517, 0,27.55288,27557,31.81696,31.85300,709.08594,26.96038,27567,30.98932,58.11400,708.10565,-995.11713, 56.15234, 30.27344, 0.99237, 1.52672, -1.71756, 49.20000, -4.20000, 55.50000, 32.24689, 38,4.38474,0.08268,0.01341,0,20, 
522262, 0,27.55414,27558,31.80562,31.87800,709.08594,26.96132,27568,31.00089,58.44100,708.10565,-995.60541, 47.85156, 43.45703, -1.96183, 3.01527, -2.02290, 49.95000, -3.30000, 55.80000, 32.43858, 38,4.37008,0.08240,0.01337,0,20, 
524010, 0,27.55635,27558,31.79436,31.87800,709.08594,26.96069,27568,30.98935,58.60600,708.10565,-996.58197, 37.10938, 21.48437, -0.48092, 0.90076, -2.72519, 50.10000, -3.60000, 53.85000, 32.39066, 38,4.35548,0.08213,0.01332,0,20, 
525755, 0,27.55825,27558,31.78881,31.87800,709.08594,26.96100,27567,30.97789,58.56500,708.19543,-998.53510, 56.64062, 24.41406, -1.19847, 1.76336, 3.00000, 48.45000, -3.30000, 55.80000, 32.39066, 38,4.34101,0.08186,0.01328,0,20, 
527501, 0,27.56109,27558,31.77188,31.95100,709.08594,26.96069,27567,30.99508,58.27700,708.10565,-1014.16010, 59.08203, 18.55469, -2.38931, 3.72519, -1.90076, 49.95000, -4.20000, 56.25000, 32.29482, 39,4.44050,0.08373,0.01341,0,20, 
529247, 0,27.56236,27558,31.76627,31.87800,709.08594,26.96100,27568,30.98363,58.98000,708.10565,-1008.30070, 42.48046, 39.06250, -1.00000, -0.19084, -2.93130, 49.50000, -3.30000, 55.80000, 32.24689, 39,4.42584,0.08346,0.01336,0,20, 
530992, 0,27.56552,27557,31.74938,31.78100,709.17572,26.95912,27568,30.95477,59.44400,708.10565,-993.16400, 64.94141, 28.80859, 0.53435, 0.06870, -0.86260, 49.35000, -3.15000, 54.60000, 32.29482, 39,4.41126,0.08318,0.01332,0,20, 
532740, 0,27.56773,27557,31.73240,31.73200,709.08594,26.95567,27568,30.93725,59.91500,708.10565,-1011.23040, 49.80468, 31.73828, -3.00763, 4.29771, -3.74046, 48.75000, -3.75000, 54.00000, 32.39066, 39,4.39679,0.08291,0.01328,0,20, 
534484, 0,27.57057,27557,31.73265,31.80500,709.08594,26.95410,27568,30.91990,59.87200,708.01581,-992.67572, 49.31640, 31.73828, -1.90076, 1.79389, -3.39695, 48.75000, -3.30000, 54.45000, 32.43858, 39,4.38240,0.08264,0.01323,0,20, 
536232, 0,27.57341,27557,31.71001,31.85300,709.17572,26.95410,27568,30.91416,59.78600,708.10565,-966.30853, 28.32031, 31.25000, -0.17557, 3.58779, -1.41221, 49.35000, -3.15000, 54.90000, 32.29482, 39,4.36812,0.08237,0.01319,0,20, 
537977, 0,27.57531,27557,31.70446,31.78100,709.26556,26.95379,27567,30.91987,59.70000,708.10565,-983.88666, 44.92187, 38.57422, 1.59542, 0.22901, -1.65649, 49.05000, -3.15000, 54.90000, 32.53443, 39,4.35393,0.08210,0.01315,0,20, 
539723, 0,27.57784,27556,31.68751,31.61200,709.26556,26.95316,27567,30.93703,59.52900,708.19543,-1003.41790, 38.57422, 38.57422, 1.73282, 0.00000, -0.52672, 48.45000, -3.30000, 54.75000, 32.29482, 39,4.33983,0.08183,0.01310,0,20, 
541468, 1,27.57973,27557,31.68768,31.85300,709.17572,26.95254,27567,30.93697,58.89700,708.28265,-1013.67180, 50.78125, 33.20313, -5.33588, 0.19084, -2.64885, 48.45000, -2.25000, 55.20000, 32.24689, 39,4.32584,0.08157,0.01306,0,20, 
543216, 0,27.58226,27557,31.67074,31.82900,709.17572,26.95034,27566,30.93104,58.93800,708.28265,-997.55853, 41.01562, 34.66797, -0.19084, 3.00763, -2.79389, 49.35000, -4.35000, 54.30000, 32.29482, 39,4.31190,0.08131,0.01302,0,20, 
544961, 0,27.58479,27556,31.65952,31.68400,709.17572,26.94909,27566,30.94241,59.10600,708.28265,-998.04681, 44.92187, 23.43750, -0.12214, 3.40458, -1.38168, 49.80000, -2.85000, 54.90000, 32.39066, 39,4.29810,0.08105,0.01298,0,20, 
546705, 0,27.58890,27557,31.64272,31.75700,709.17572,26.94971,27566,30.93672,58.52300,708.19543,-1006.34760, 56.64062, 30.27344, 0.68702, 1.51908, -1.87023, 48.60000, -3.15000, 56.10000, 32.10312, 39,4.28434,0.08079,0.01294,0,20, 
548452, 1,27.58826,27556,31.63695,31.73200,709.17572,26.94720,27566,30.94224,58.44100,708.28265,-979.49213, 19.53125, 27.83203, -3.95420, 1.95420, 1.03053, 50.25000, -3.30000, 55.80000, 32.39066, 39,4.27070,0.08053,0.01290,0,20, 
550198, 0,27.59174,27557,31.63726,31.66000,709.26556,26.94689,27565,30.96517,58.03300,708.37250,-998.04681, 40.03906, 32.22656, -2.29008, 3.25191, -1.66412, 48.60000, -2.85000, 53.55000, 32.24689, 39,4.25712,0.08027,0.01285,0,20, 
551946, 0,27.59521,27555,31.62041,31.70800,709.26556,26.94501,27565,30.98222,58.19600,708.28265,-1013.18350, 53.22265, 29.29687, -1.06870, 0.57252, -2.63359, 49.05000, -2.85000, 55.65000, 32.24689, 39,4.24364,0.08002,0.01281,0,20, 
553691, 0,27.59837,27555,31.60925,31.73200,709.35278,26.94595,27566,30.99952,57.95200,708.28265,-1011.23040, 29.78515, 25.87890, -2.61069, 1.76336, -0.74046, 48.60000, -3.60000, 54.60000, 32.43858, 39,4.23024,0.07977,0.01277,0,20, 
555439, 0,27.60122,27555,31.60378,31.61200,709.35278,26.94626,27565,31.02825,57.47100,708.37250,-1001.46480, 51.26953, 25.87890, -2.25954, 1.75573, -3.33588, 49.20000, -4.95000, 53.70000, 32.43858, 39,4.21695,0.07952,0.01273,0,20, 
557181, 0,27.60185,27555,31.59240,31.70800,709.26556,26.94657,27565,31.05125,57.35200,708.37250,-989.74603, 39.55078, 26.85547, -0.47328, 2.79389, -2.23664, 48.75000, -5.25000, 55.20000, 32.24689, 39,4.20372,0.07927,0.01269,0,20, 
558927, 0,27.60564,27555,31.56986,31.66000,709.35278,26.94689,27565,31.06276,57.31300,708.37250,-1005.37100, 60.05859, 31.25000, 1.12214, -0.95420, 0.38168, 49.50000, -3.00000, 55.20000, 32.58235, 40,4.29803,0.08105,0.01281,0,20, 
560673, 0,27.60785,27555,31.57578,31.61200,709.26556,26.94595,27565,31.03971,57.75100,708.28265,-993.16400, 57.12890, 37.59766, 1.80153, 0.05344, 1.37405, 49.05000, -3.90000, 52.80000, 32.39066, 40,4.28464,0.08079,0.01277,0,20, 
562418, 0,27.60975,27556,31.56451,31.58800,709.17572,26.94595,27566,31.01674,58.35900,708.28265,-996.09369, 60.05859, 27.34375, 2.86260, -0.19084, -0.16031, 50.25000, -3.30000, 55.20000, 32.24689, 40,4.27131,0.08054,0.01273,0,20, 
564166, 0,27.61227,27556,31.53614,31.61200,709.26556,26.94626,27566,30.99955,58.60600,708.19543,-999.02338, 32.71484, 42.48046, 1.37405, -0.23664, 2.22137, 51.60000, -3.60000, 55.35000, 32.29482, 40,4.25808,0.08029,0.01270,0,20, 
565911, 0,27.61417,27555,31.54775,31.61200,709.26556,26.94532,27566,30.98799,58.35900,708.28265,-980.46869, 58.10546, 32.22656, 1.40458, -0.05344, -0.70229, 49.05000, -3.60000, 54.30000, 32.58235, 40,4.24493,0.08004,0.01266,0,20, 
567657, 0,27.61765,27555,31.52519,31.58800,709.26556,26.94532,27566,30.98799,58.11400,708.19543,-1002.44130, 52.73437, 24.90234, 2.01527, -1.32061, -1.61832, 48.75000, -4.95000, 54.45000, 32.39066, 40,4.23189,0.07980,0.01262,0,20, 
569400, 0,27.62112,27556,31.53122,31.54100,709.26556,26.94657,27567,30.99384,57.99300,708.10565,-989.25775, 48.82812, 27.83203, 0.99237, 0.51908, -1.24427, 50.25000, -3.75000, 55.20000, 32.43858, 41,4.32437,0.08154,0.01273,0,20, 
571146, 0,27.62428,27556,31.50292,31.51700,709.26556,26.94595,27568,31.01674,57.99300,708.19543,-1000.97650, 38.57422, 33.20313, -2.21374, 3.65649, 0.06107, 49.80000, -3.90000, 53.10000, 32.29482, 41,4.31115,0.08129,0.01270,0,20, 
572891, 0,27.62744,27557,31.49748,31.54100,709.17572,26.94469,27566,31.01663,58.48200,708.19543,-1015.62490, 47.85156, 14.16016, -0.38931, 1.32061, 1.96183, 51.15000, -3.90000, 55.35000, 32.58235, 41,4.29799,0.08105,0.01266,0,20, 
574639, 0,27.62934,27557,31.47479,31.49300,709.08594,26.94469,27566,31.00515,58.89700,708.19543,-995.11713, 46.87500, 23.43750, 4.13740, -0.33588, -2.43511, 47.10000, -4.35000, 54.60000, 32.39066, 42,4.38943,0.08277,0.01277,0,20, 
576385, 0,27.63218,27557,31.47504,31.56500,709.17572,26.94501,27567,30.99370,58.93800,708.19543,-995.60541, 69.82422, 38.57422, -2.03053, 2.36641, -3.80153, 49.35000, -5.40000, 54.60000, 32.24689, 43,4.48033,0.08448,0.01288,0,20, 
578132, 0,27.63534,27557,31.46961,31.46900,709.17572,26.94375,27567,31.00507,58.40000,708.19543,-1010.74210, 48.82812, 25.39062, 1.53435, 1.10687, 1.28244, 48.45000, -5.25000, 54.75000, 32.39066, 43,4.46677,0.08423,0.01284,0,20, 
579877, 0,27.63755,27557,31.44695,31.44600,709.17572,26.94375,27566,30.97637,57.87100,708.19543,-999.02338, 51.75781, 31.25000, -2.65649, 2.69466, -0.60305, 48.75000, -4.20000, 55.20000, 32.39066, 43,4.45332,0.08397,0.01281,0,20, 
581620, 0,27.63913,27556,31.45852,31.54100,709.26556,26.94438,27566,31.00512,57.83100,708.28265,-995.11713, 48.33984, 43.45703, -3.06107, 4.58779, -2.62595, 49.35000, -3.60000, 53.85000, 32.58235, 43,4.43994,0.08372,0.01277,0,20, 
583366, 0,27.64071,27556,31.43008,31.54100,709.26556,26.94375,27566,30.97063,58.23600,708.19543,-989.74603, 31.73828, 12.69531, -0.14504, 0.41221, 2.11450, 49.95000, -4.20000, 55.20000, 32.43858, 43,4.42665,0.08347,0.01273,0,20, 
585111, 0,27.64419,27556,31.43040,31.44600,709.26556,26.94344,27566,30.97634,58.44100,708.19543,-1005.37100, 56.64062, 24.90234, -0.70992, 0.85496, -2.65649, 49.80000, -4.35000, 55.35000, 32.43858, 43,4.41342,0.08322,0.01269,0,20, 
586857, 0,27.64608,27556,31.41343,31.49300,709.35278,26.94312,27567,30.97631,58.31800,708.19543,-995.11713, 41.99218, 34.17969, 2.21374, 1.89313, -1.46565, 50.10000, -2.10000, 54.60000, 32.58235, 43,4.40029,0.08297,0.01265,0,20, 
588602, 1,27.64830,27554,31.40791,31.56500,709.35278,26.94312,27566,30.97631,57.87100,708.28265,-1018.55460, 55.66406, 35.64453, -3.81679, 3.90840, -1.00763, 49.50000, -4.20000, 54.45000, 32.43858, 43,4.38721,0.08273,0.01262,0,20, 
590350, 0,27.65051,27554,31.40811,31.44600,709.44263,26.94375,27565,30.98211,57.87100,708.37250,-999.99994, 24.41406, 25.39062, 0.83969, 0.74046, 0.34351, 48.45000, -3.75000, 56.55000, 32.58235, 43,4.37423,0.08248,0.01258,0,20, 
592096, 0,27.65303,27554,31.39119,31.42200,709.53247,26.94532,27565,30.98799,57.83100,708.37250,-1004.39450, 34.17969, 39.55078, -0.37405, 1.76336, -1.23664, 50.10000, -3.90000, 54.90000, 32.19897, 43,4.36131,0.08224,0.01254,0,20, 
593843, 0,27.65461,27553,31.37990,31.35100,709.44263,26.94501,27565,31.00518,57.71100,708.37250,-989.74603, 31.25000, 33.20313, -3.00763, 3.00000, -1.41221, 49.50000, -4.20000, 56.55000, 32.43858, 43,4.34849,0.08200,0.01250,0,20, 
595589, 0,27.65619,27553,31.36862,31.39800,709.53247,26.94595,27566,30.98804,57.71100,708.19543,-973.14447, 35.15625, 21.48437, -0.81679, 1.09924, -2.81679, 49.50000, -4.95000, 53.70000, 32.58235, 43,4.33574,0.08176,0.01247,0,20, 
597335, 0,27.65777,27553,31.36877,31.32800,709.53247,26.94595,27565,30.99378,57.75100,708.28265,-998.04681, 30.76172, 35.15625, -1.25954, 2.71756, -4.72519, 49.05000, -3.90000, 53.85000, 32.58235, 43,4.32306,0.08152,0.01243,0,20, 
599077, 0,27.66093,27553,31.35191,31.32800,709.53247,26.94814,27565,30.99971,57.91200,708.28265,-1007.81240, 40.52734, 47.36328, 2.85496, -0.49618, 1.83206, 48.75000, -4.20000, 54.45000, 32.58235, 43,4.31047,0.08128,0.01240,0,20, 
600820, 0,27.66472,27554,31.32941,31.44600,709.53247,26.94814,27565,31.00546,57.87100,708.37250,-1001.95310, 42.96875, 44.43359, 0.97710, 0.54198, 1.88550, 50.25000, -3.00000, 55.50000, 32.43858, 43,4.29793,0.08104,0.01236,0,20, 
