millis, UV [0-1023], BME_1_Temp, BME_1_Pres, BME_1_Hum, BME_1_Res, BME_1_Alt, BME_2_Temp, BME_2_Pres, BME_2_Hum, BME_2_Res, BME_2_Alt, Scaled. Acc.X, Scaled. Acc.Y, Scaled. Acc.Z, Gyr.X, Gyr.Y, Gyr.Z, Mag.X, Mag.Y, Mag.Z, Tmp, Radiation_count, counts_per_minute, uSvh, uSvhError, noiseCount, Ozone (PPB.), 
252700,27.99521,27612,27.28502,79.21300,704.09467,27.09994,27616,29.39146,96.26500,703.73798,16.60156, 18.06641, 1025.39060, 0.12214, 1.29008, -0.32824, 27.15000, -16.20000, 61.50000, 32.91781, 1,2.87508,0.05421,0.05421,0,24, 
270101,28.00943,27613,27.18622,81.53600,704.00482,27.11187,27617,29.31300,99.13500,703.73798,45.41015, -21.48437, 1010.74210, 2.54198, 2.03817, 1.39695, 26.25000, -16.35000, 60.90000, 33.10950, 2,5.30762,0.10008,0.07077,0,24, 
287500,28.02491,27613,27.09313,83.66100,704.00482,27.12347,27616,29.23456,101.55700,703.82776,13.18359, 3.90625, 1026.85550, -2.71756, 0.61832, -1.91603, 27.00000, -16.80000, 61.65000, 32.91781, 2,4.92813,0.09293,0.06571,0,23, 
304900,28.03629,27614,26.99422,85.46100,704.09467,27.13350,27616,29.17303,103.71100,703.73798,5.85937, 0.48828, 1035.15630, -2.06107, 3.51908, -1.51145, 27.90000, -15.45000, 63.00000, 32.96574, 2,4.59946,0.08673,0.06133,0,23, 
322310,28.04640,27613,26.91190,87.15700,704.09467,27.14448,27616,29.12860,105.68900,703.73798,23.92578, 11.23047, 1030.27340, -2.39695, 4.02290, -0.01527, 26.55000, -17.55000, 60.60000, 33.15742, 2,4.31205,0.08131,0.05750,0,23, 
339690,28.05366,27612,26.82940,89.11200,704.09467,27.15546,27616,29.07285,107.81400,703.82776,19.53125, 7.32422, 1036.13280, 1.82443, -1.59542, -0.57252, 28.50000, -16.35000, 61.65000, 32.82197, 2,4.05803,0.07652,0.05411,0,23, 
357121,28.05840,27613,26.75229,90.56300,704.09467,27.16455,27616,29.00564,110.02600,703.73798,7.81250, 8.30078, 1025.87890, 1.35115, 0.58015, -0.30534, 28.95000, -17.70000, 61.50000, 32.91781, 2,3.83276,0.07227,0.05110,0,23, 
374490,28.06757,27613,26.69216,91.75800,704.18451,27.17491,27616,28.96122,111.27800,703.73798,20.99609, 9.76563, 1017.57810, 1.57252, -0.31298, -1.54962, 27.90000, -16.50000, 62.55000, 33.06158, 2,3.63097,0.06847,0.04841,0,22, 
391921,28.07515,27613,26.66510,92.57200,704.09467,27.18369,27617,28.93364,112.55900,703.73798,11.23047, 16.60156, 1033.20310, -3.50382, 1.10687, -0.97710, 26.25000, -14.85000, 62.10000, 33.06158, 2,3.44907,0.06504,0.04599,0,22, 
409320,28.08558,27612,26.62721,93.61100,704.18451,27.19184,27617,28.89471,113.94700,703.64813,11.23047, 14.16016, 1028.80860, 1.43511, 2.38931, -4.55725, 28.20000, -17.25000, 61.20000, 32.91781, 2,3.28479,0.06194,0.04380,0,21, 
426721,28.09695,27612,26.60047,94.56600,704.18451,27.19999,27616,28.86144,115.13100,703.82776,-5.85937, 0.48828, 1028.32030, 1.29008, 0.26718, -0.41221, 27.45000, -17.25000, 61.20000, 33.10950, 2,3.13529,0.05912,0.04180,0,20, 
444140,28.10201,27612,26.59534,94.88800,704.18451,27.20940,27616,28.86789,116.09600,703.73798,5.37109, 16.11328, 1034.17970, -0.39695, 1.06107, -0.12214, 25.35000, -16.20000, 61.20000, 33.06158, 2,2.99910,0.05655,0.03999,0,20, 
461520,28.10548,27612,26.63430,95.43100,704.18451,27.21850,27616,28.86864,115.93400,703.73798,13.67187, 6.83594, 1033.20310, -0.32824, -1.68702, -0.06107, 26.10000, -15.45000, 61.20000, 33.25327, 2,2.87398,0.05419,0.03832,0,20, 
478950,28.11148,27611,26.65136,94.49300,704.18451,27.22603,27616,28.89757,117.32500,703.82776,6.83594, 36.62109, 1020.50780, 3.03053, -0.52672, 3.56489, 26.70000, -15.45000, 58.20000, 32.82197, 2,2.75894,0.05202,0.03679,0,20, 
496350,28.12096,27612,26.68530,94.92300,704.27167,27.23324,27616,28.91515,118.15900,703.82776,18.55469, 1.95312, 1019.04290, -0.17557, -0.25191, 0.39695, 25.80000, -15.60000, 60.60000, 33.10950, 2,2.65287,0.05002,0.03537,0,20, 
513760,28.12855,27611,26.71355,95.63000,704.27167,27.24014,27615,28.95536,117.65700,703.82776,15.62500, 15.13672, 1039.55080, 0.47328, 0.93893, 2.73282, 27.15000, -14.70000, 60.00000, 32.82197, 2,2.55460,0.04817,0.03406,0,20, 
531150,28.13518,27613,26.74727,96.01500,704.18451,27.24829,27616,28.97869,118.83400,703.82776,17.57813, 7.32422, 1029.78520, -0.50382, 1.36641, 1.37405, 26.70000, -17.25000, 60.45000, 33.15742, 2,2.46331,0.04645,0.03284,0,20, 
548580,28.14181,27612,26.76993,96.01500,704.09467,27.25426,27616,28.99617,119.60400,703.82776,16.11328, 18.06641, 1030.27340, -1.52672, 2.05344, -3.12214, 25.80000, -15.60000, 60.60000, 33.10950, 2,2.37826,0.04485,0.03171,0,20, 
565981,28.15066,27613,26.78724,96.68300,704.09467,27.26021,27616,29.01367,119.69000,703.82776,29.78515, 8.30078, 1035.64450, 3.30534, 0.01527, -3.22901, 24.90000, -15.75000, 60.75000, 32.72612, 2,2.29898,0.04335,0.03065,0,20, 
583380,28.16077,27613,26.80465,97.35900,704.18451,27.26523,27617,29.04242,120.82100,703.82776,17.08984, -9.27734, 1037.10940, -2.07634, 1.89313, -0.88550, 27.45000, -16.95000, 61.50000, 33.10950, 2,2.22469,0.04195,0.02966,0,20, 
