millis, UV [0-1023], BME_1_Temp, BME_1_Pres, BME_1_Hum, BME_1_Res, BME_1_Alt, BME_2_Temp, BME_2_Pres, BME_2_Hum, BME_2_Res, BME_2_Alt, Scaled. Acc.X, Scaled. Acc.Y, Scaled. Acc.Z, Gyr.X, Gyr.Y, Gyr.Z, Mag.X, Mag.Y, Mag.Z, Tmp, Radiation_count, counts_per_minute, uSvh, uSvhError, noiseCount, Ozone (PPB.), 
1901293, 31,18.88135,-16987,8.55777,142.87199,5797.37110,9.41466,-17038,3.02479,348.23300,5805.23440,-1100.58590, 179.68748, 133.30078, -104.60305, 8.05344, -6.54198, 21.60000, -7.05000, -22.20000, 23.57286, 0,0.00000,0.00000,0.00000,0,25, 
1903041, 25,18.84376,-17068,8.53829,143.61000,5809.62060,9.38769,-17119,2.98615,343.11600,5817.34380,-1144.53130, 273.43750, -3.41797, -78.65649, 16.76336, -22.59542, 24.30000, 32.85000, -2.10000, 23.42909, 0,0.00000,0.00000,0.00000,0,22, 
1904787, 26,18.80490,-17147,8.51878,143.48599,5821.73780,9.37515,-17200,3.17391,343.11600,5829.62260,-1055.66410, 36.13281, 29.29687, -110.15267, 19.02290, 9.32824, 35.55000, -0.75000, 19.20000, 23.47701, 0,0.00000,0.00000,0.00000,0,24, 
1906535, 31,18.77109,-17227,8.49941,143.36301,5833.71780,9.30177,-17278,3.26303,353.88800,5841.15870,-1111.32810, -4.88281, 81.54296, -125.26717, 0.36641, 4.32824, 32.55000, 19.80000, 19.95000, 23.42909, 0,0.00000,0.00000,0.00000,0,32, 
1908281, 28,18.73855,-17304,8.48470,143.61000,5845.41260,9.23843,-17355,3.18546,352.74200,5853.01460,-990.72260, 226.07420, 24.41406, -86.56489, 20.70229, -16.72519, 22.50000, -0.30000, -22.80000, 23.23740, 0,0.00000,0.00000,0.00000,0,41, 
1910027, 21,18.70254,-17382,8.46990,144.23000,5857.57760,9.20519,-17436,2.95472,350.84900,5865.79790,-1011.23040, 100.09765, -89.35546, -33.00763, 13.19847, -8.53435, 19.35000, 38.25000, -1.20000, 23.42909, 0,0.00000,0.00000,0.00000,0,52, 
1911776, 28,18.66747,-17463,8.45052,143.98100,5869.75880,9.16819,-17516,3.00128,354.65601,5877.83590,-1098.14450, 84.96093, 96.67968, 30.59542, 5.76336, -9.80916, 25.35000, 34.05000, 12.15000, 23.28532, 0,0.00000,0.00000,0.00000,0,63, 
1913522, 26,18.62988,-17543,8.43570,144.10600,5881.95560,9.13213,-17597,3.07346,351.98300,5889.89260,-981.44525, -77.14844, 128.41797, 58.25191, -13.22137, 6.75573, 34.35000, -4.50000, 1.35000, 23.33324, 0,0.00000,0.00000,0.00000,0,73, 
1915269, 28,18.59102,-17623,8.40239,142.99400,5894.16800,9.07913,-17676,3.19252,356.59000,5901.96290,-1026.36720, 15.13672, 84.96093, 85.36641, -12.58015, -11.26718, 35.10000, -3.30000, 21.75000, 23.33324, 0,0.00000,0.00000,0.00000,0,81, 
1917015, 26,18.55184,-17703,8.39215,144.73100,5906.39890,9.03523,-17754,3.11952,353.88800,5914.05130,-1108.88670, 37.59766, -137.20703, -141.28244, -7.50382, -3.99237, 26.40000, -11.55000, 34.65000, 23.28532, 0,0.00000,0.00000,0.00000,0,86, 
1918766, 48,18.51930,-17783,8.37286,143.85699,5918.79930,9.01359,-17835,2.91899,356.20200,5926.61520,-973.14447, 20.01953, 153.80859, -135.75572, 4.95420, 16.25191, 16.05000, 17.25000, 46.95000, 23.09363, 0,0.00000,0.00000,0.00000,0,89, 
1920510, 76,18.48139,-17864,8.34423,144.10600,5930.75540,8.94712,-17917,2.81635,361.32001,5939.19780,-1066.89450, -60.05859, 15.13672, -107.54962, -9.69466, -8.03817, 25.50000, -14.10000, -13.05000, 22.94986, 0,0.00000,0.00000,0.00000,0,91, 
1922259, 28,18.43875,-17941,8.33853,144.23000,5942.57710,8.89381,-17997,3.02016,356.20200,5951.18020,-941.89447, 20.99609, 94.72655, -84.34351, 11.66412, -7.39695, 34.95000, 12.75000, 19.65000, 23.14155, 0,0.00000,0.00000,0.00000,0,92, 
1924002, 23,18.38978,-18020,8.30502,144.35500,5955.17820,8.86559,-18074,3.11370,360.12601,5963.02830,-1089.84380, 121.09374, 78.61328, 23.34351, 0.93893, -12.62595, 34.50000, -8.10000, 16.80000, 22.80609, 0,0.00000,0.00000,0.00000,0,93, 
1925751, 29,18.34966,-18100,8.29939,144.10600,5967.03130,8.84081,-18151,3.02822,351.22601,5974.88960,-1019.04290, 12.20703, 21.97265, 101.05344, -10.00000, 10.09160, 23.25000, 31.95000, 27.90000, 22.94986, 0,0.00000,0.00000,0.00000,0,96, 
1927497, 30,18.31427,-18180,8.27547,145.36099,5979.66940,8.78939,-18232,2.86179,353.88800,5987.69140,-977.53900, -80.07813, 109.37499, 70.48092, -20.27481, 15.46565, 20.70000, -30.45000, 3.60000, 23.04571, 0,0.00000,0.00000,0.00000,0,100, 
1929245, 121,18.27604,-18259,8.26069,145.99699,5991.70750,8.73577,-18312,2.85284,358.94000,5999.74270,-1034.66800, 139.64844, -41.01562, -148.96184, -11.47328, -7.26718, 28.20000, -3.60000, -17.25000, 22.80609, 0,0.00000,0.00000,0.00000,0,105, 
1930991, 29,18.23276,-18338,8.23658,145.99699,6003.76170,8.70316,-18392,2.87382,356.20200,6012.27250,-1002.92960, 56.64062, 84.47265, -85.48092, 21.96183, 10.07634, 32.70000, -2.85000, 28.50000, 22.90194, 0,0.00000,0.00000,0.00000,0,110, 
1932740, 41,18.18790,-18416,8.22165,146.38100,6016.44970,8.62602,-18471,3.02631,359.33401,6024.50590,-1022.46090, 143.55469, 64.94141, -48.29008, 14.88550, 9.67939, 33.60000, 7.20000, -1.35000, 22.90194, 0,0.00000,0.00000,0.00000,0,115, 
1934486, 28,18.14683,-18499,8.20222,146.63800,6029.00340,8.48742,-18550,2.99955,364.54401,6036.76070,-996.09369, -6.83594, -69.82422, -109.72519, 3.49618, 0.90840, 28.50000, 15.90000, 32.25000, 22.80609, 0,0.00000,0.00000,0.00000,0,119, 
1936231, 27,18.10576,-18580,8.18739,146.38100,6041.41940,8.40338,-18630,2.90529,363.32800,6049.49660,-979.49213, 172.36327, -98.63280, -88.80153, 2.18321, -12.46565, 24.30000, -1.50000, -20.70000, 22.80609, 0,0.00000,0.00000,0.00000,0,123, 
1937978, 25,18.05932,-18658,8.15865,146.76700,6053.53960,8.39303,-18711,2.76512,356.20200,6061.78560,-1029.29690, 47.36328, 53.71093, 0.25191, -4.16031, -4.75573, 23.10000, 17.70000, -17.55000, 22.75817, 0,0.00000,0.00000,0.00000,0,127, 
1939724, 28,18.01667,-18736,8.14839,147.15601,6065.67530,8.39334,-18790,2.75664,349.35001,6074.08840,-1036.62110, 242.18748, 146.97266, -118.71756, 11.09160, -11.97710, 27.15000, 31.80000, 12.15000, 22.61440, 0,0.00000,0.00000,0.00000,0,129, 
1941473, 26,17.97782,-18815,8.13365,146.38100,6077.98580,8.39115,-18869,2.93918,350.09799,6086.25340,-1125.97660, -10.74219, 67.87109, -140.36641, -0.48855, 20.85496, 34.95000, 8.10000, -0.45000, 22.75817, 0,0.00000,0.00000,0.00000,0,126, 
1943223, 30,17.94243,-18893,8.11899,147.28500,6090.31200,8.34819,-18947,3.00684,348.97699,6098.74850,-1037.59770, 41.99218, -5.37109, -122.80916, 12.51145, -7.01527, 30.90000, -12.30000, -3.45000, 22.56648, 0,0.00000,0.00000,0.00000,0,123, 
1944972, 23,17.90642,-18975,8.10432,147.28500,6103.12400,8.32875,-19028,2.96840,346.02100,6111.25980,-1149.41410, 230.95702, 97.16796, 67.60305, 7.14504, -14.99237, 24.00000, 4.95000, -21.00000, 22.90194, 0,0.00000,0.00000,0.00000,0,120, 
1946717, 25,17.87198,-19055,8.08510,146.89700,6115.33150,8.31715,-19107,2.71364,344.92599,6123.78960,-1144.53130, -136.23047, -34.17969, 33.17557, -11.21374, 18.84733, 20.70000, -9.15000, 44.55000, 22.56648, 0,0.00000,0.00000,0.00000,0,117, 
1948466, 139,17.83218,-19134,8.05659,147.41600,6128.01950,8.26478,-19191,2.74289,357.37000,6137.11960,-913.08588, 67.87109, 141.11328, -7.27481, 14.09160, 4.10687, 27.90000, 4.65000, 37.20000, 22.61440, 0,0.00000,0.00000,0.00000,0,117, 
1950209, 40,17.78732,-19216,8.04172,148.20100,6140.88770,8.15095,-19271,2.93712,360.92099,6149.05760,-1015.13670, 172.85155, 80.07813, 25.32825, 3.31298, -13.09160, 33.00000, -0.90000, 24.75000, 22.37479, 0,0.00000,0.00000,0.00000,0,117, 
1951958, 26,17.74151,-19295,8.03601,148.59700,6153.30130,8.09827,-19349,2.99191,358.15302,6161.63720,-1024.90230, -34.66797, 137.69531, 97.07633, -1.56489, 14.56489, 27.30000, 30.90000, 15.60000, 22.56648, 0,0.00000,0.00000,0.00000,0,118, 
1953703, 31,17.69981,-19377,8.01206,146.50999,6166.20310,8.04810,-19432,2.92775,364.13800,6174.86720,-1023.92570, 52.73437, -149.90234, -44.06107, 6.58015, -18.91603, 24.90000, -13.50000, -14.70000, 22.03933, 0,0.00000,0.00000,0.00000,0,121, 
1955459, 25,17.65747,-19458,7.99269,148.46500,6178.96830,8.01361,-19514,2.72817,355.81400,6187.64550,-1090.82030, 18.55469, 15.62500, -214.73282, 4.03817, 6.62595, 21.45000, -8.40000, 43.95000, 22.51855, 0,0.00000,0.00000,0.00000,0,121, 
1957202, 139,17.61704,-19539,7.97796,148.86200,6191.74850,7.97410,-19595,2.68553,360.92099,6200.59770,-1002.44130, 243.16405, 106.44530, 5.58779, 15.35114, -5.92366, 23.10000, 37.20000, 3.75000, 22.37479, 0,0.00000,0.00000,0.00000,0,120, 
1958951, 26,17.57628,-19620,7.95407,148.46500,6204.55080,7.94619,-19676,2.88021,355.04099,6213.25150,-1087.89060, -50.78125, -99.60937, -80.81680, -12.42748, -6.08397, 34.35000, 15.60000, 11.55000, 22.03933, 0,0.00000,0.00000,0.00000,0,118, 
1960697, 28,17.53490,-19702,7.93933,149.79800,6217.52690,7.94462,-19757,2.99482,353.88800,6226.24120,-985.35150, -80.07813, 195.80077, -218.96947, 15.96183, 7.75573, 31.65000, 27.60000, 10.65000, 22.23102, 0,0.00000,0.00000,0.00000,0,116, 
1962443, 29,17.50015,-19783,7.92017,147.93800,6230.20460,7.91170,-19839,2.82903,360.52301,6239.24900,-1002.44130, 130.37109, 50.29296, -96.74046, 22.76336, -15.77863, 22.35000, -8.85000, -20.10000, 22.27894, 0,0.00000,0.00000,0.00000,0,112, 
1964190, 27,17.46698,-19865,7.91937,148.07001,6243.85450,7.86497,-19925,2.60011,361.32001,6253.39010,-866.69916, 113.28124, 223.14452, -20.48092, 10.63359, -23.67939, 15.15000, 44.25000, 13.35000, 21.89556, 0,0.00000,0.00000,0.00000,0,107, 
1965938, 27,17.43096,-19952,7.89105,147.15601,6257.52290,7.80696,-20011,2.81546,365.76700,6266.75490,-909.66791, 182.61717, 228.51561, 234.01527, -11.67939, 14.31298, 36.15000, -1.05000, 14.10000, 22.08725, 0,0.00000,0.00000,0.00000,0,103, 
1967686, 25,17.38737,-20038,7.86713,148.07001,6271.37350,7.74927,-20095,2.92521,369.48801,6280.30180,-861.81635, 186.52342, 46.87500, 132.15266, -9.77863, -17.25954, 35.55000, 4.95000, 11.55000, 22.27894, 0,0.00000,0.00000,0.00000,0,99, 
1969432, 24,17.34693,-20123,7.85244,147.28500,6284.13040,7.69878,-20176,2.84847,367.41199,6292.43020,-1118.16410, 19.53125, -24.90234, -20.82443, -22.99237, -4.94656, 25.05000, -8.40000, 37.05000, 22.08725, 0,0.00000,0.00000,0.00000,0,96, 
1971178, 37,17.31376,-20199,7.83793,150.74500,6296.58350,7.66178,-20256,2.56057,368.23999,6305.85550,-884.27728, 77.14844, 75.68359, -71.07633, -4.62595, 5.20611, 14.55000, -35.25000, 17.55000, 22.08725, 0,0.00000,0.00000,0.00000,0,93, 
1972924, 123,17.27680,-20281,7.82334,151.01801,6309.85600,7.62917,-20338,2.56877,366.58801,6318.82080,-1070.80080, 92.77343, -52.73437, -31.91603, -10.87023, -7.92366, 24.00000, 4.50000, -20.25000, 21.84764, 0,0.00000,0.00000,0.00000,0,89, 
1974673, 29,17.23668,-20361,7.81324,148.33299,6322.34330,7.60941,-20417,2.74612,359.73001,6331.16310,-1034.17970, -5.85937, -14.64844, -6.40458, -10.67939, -10.30534, 32.85000, 3.75000, -6.15000, 22.08725, 0,0.00000,0.00000,0.00000,0,84, 
1976418, 30,17.19371,-20440,7.79852,148.99500,6335.01270,7.59499,-20496,2.83067,356.59000,6344.00200,-967.28510, 18.55469, 122.55859, -30.17557, -0.77099, 7.44275, 37.35000, 8.40000, 5.70000, 21.99140, 0,0.00000,0.00000,0.00000,0,78, 
1978167, 30,17.14853,-20520,7.76091,149.52901,6347.85940,7.55830,-20575,2.82190,363.32800,6356.70070,-1100.58590, 197.26561, 96.19140, -125.78626, 4.50382, -10.48855, 30.90000, -11.55000, 25.95000, 21.89556, 0,0.00000,0.00000,0.00000,0,71, 
1979913, 37,17.10146,-20599,7.74611,149.12801,6360.56100,7.52318,-20654,2.70315,362.92499,6369.57910,-1041.01560, 59.57031, 167.96873, 22.20611, 11.83969, -8.84733, 22.35000, 7.80000, -22.20000, 21.70387, 0,0.00000,0.00000,0.00000,0,64, 
1981662, 24,17.05281,-20680,7.74040,149.52901,6373.76710,7.49716,-20736,2.50451,364.54401,6382.95950,-1027.83200, -10.25391, -30.27344, 2.93893, -4.47328, 0.22901, 20.85000, -28.80000, 16.50000, 21.56010, 0,0.00000,0.00000,0.00000,0,56, 
1983407, 133,17.00921,-20761,7.70744,152.25800,6386.66940,7.45451,-20818,2.57169,367.82501,6395.87260,-958.00775, 170.41014, 85.44921, -63.15267, -13.84733, 5.93130, 31.95000, -1.20000, -7.35000, 21.46425, 0,0.00000,0.00000,0.00000,0,48, 
1985156, 30,16.96214,-20840,7.69722,150.47301,6399.42870,7.41751,-20897,2.76151,363.73199,6408.64500,-1033.69140, -82.51952, 117.67577, 57.67939, 13.54198, 16.67939, 32.70000, 2.85000, -4.05000, 21.65594, 0,0.00000,0.00000,0.00000,0,41, 
1986902, 29,16.90970,-20919,7.66864,150.60899,6412.36820,7.34884,-20976,2.68911,375.42899,6421.11380,-921.38666, -181.64061, -21.48437, -233.62596, -19.53435, 23.03817, 29.55000, 24.75000, 22.80000, 21.65594, 0,0.00000,0.00000,0.00000,0,35, 
1988655, 28,16.85916,-20997,7.65835,153.09599,6424.83980,7.25696,-21051,2.69262,374.56900,6433.27390,-1097.65630, 44.92187, -58.10546, -250.13741, 22.58779, 2.36641, 32.10000, -12.15000, -3.15000, 21.56010, 0,0.00000,0.00000,0.00000,0,32, 
1990401, 29,16.81619,-21073,7.64368,151.42900,6436.84330,7.21839,-21126,2.69654,374.99899,6445.61040,-1014.16010, -125.48827, -14.16016, -187.94656, 11.38168, 16.34351, 29.55000, 24.75000, 24.30000, 21.65594, 0,0.00000,0.00000,0.00000,0,31, 
1992143, 28,16.77828,-21149,7.62458,151.98000,6449.34910,7.18453,-21205,2.50646,377.59799,6458.78220,-1011.71870, 9.76563, -140.62500, -97.29771, 9.29008, 8.87786, 22.65000, -2.10000, -22.65000, 21.36841, 0,0.00000,0.00000,0.00000,0,33, 
1993892, 28,16.73532,-21228,7.60537,151.15401,6462.36230,7.15254,-21287,2.57366,374.99899,6471.80620,-1224.12110, 182.61717, 60.54687, 94.12977, -29.07634, -1.12977, 29.85000, 26.25000, 0.30000, 21.65594, 0,0.00000,0.00000,0.00000,0,34, 
1995637, 30,16.69077,-21307,7.58613,152.11900,6475.39160,7.12432,-21366,2.73805,375.86099,6484.68990,-1012.69530, 310.05859, -272.46094, 37.32061, -34.01527, 4.08397, 35.55000, 4.20000, 23.25000, 21.32048, 0,0.00000,0.00000,0.00000,0,36, 
1997386, 33,16.64149,-21388,7.57135,152.53600,6488.93310,7.04091,-21448,2.55597,385.79300,6498.73340,-1000.97650, 173.82811, 20.01953, 250.12978, -6.80916, -3.84733, 28.05000, -11.40000, -8.25000, 21.36841, 0,0.00000,0.00000,0.00000,0,39, 
1999131, 101,16.58684,-21473,7.55190,152.81500,6502.32960,6.96127,-21532,2.40806,382.02100,6512.30960,-1074.21880, 483.88669, 207.03123, 250.12978, -36.28244, -9.35114, 16.95000, 10.65000, 47.10000, 21.36841, 0,0.00000,0.00000,0.00000,0,41, 
2000880, 33,16.53534,-21553,7.53708,153.51801,6515.58300,6.86469,-21615,2.48731,389.18301,6525.41500,-1067.38280, 40.52734, 358.39841, -41.71756, -15.74046, -20.28244, 23.70000, 35.85000, 7.95000, 21.03295, 0,0.00000,0.00000,0.00000,0,41, 
2002626, 30,16.48480,-21634,7.51319,153.51801,6529.02200,6.80197,-21694,2.69752,385.56900,6538.37300,-1077.14840, 145.99609, 15.13672, 61.93130, 3.44275, -9.77099, 32.40000, 18.90000, 5.55000, 21.22464, 0,0.00000,0.00000,0.00000,0,41, 
2004372, 28,16.43551,-21714,7.50298,153.09599,6541.98730,6.80291,-21771,2.63005,374.56900,6551.02390,-1082.03130, 180.17577, -129.88281, 83.31298, -28.31298, 3.42748, 30.30000, 1.50000, 34.50000, 21.03295, 0,0.00000,0.00000,0.00000,0,40, 
2006116, 32,16.38686,-21793,7.49279,154.51300,6554.96880,6.78535,-21852,2.33543,378.91101,6564.84570,-701.66010, 162.10936, 20.01953, 119.34351, -13.32061, 0.43511, 21.60000, 22.20000, -18.30000, 21.03295, 0,0.00000,0.00000,0.00000,0,39, 
2007865, 28,16.33853,-21873,7.46898,153.51801,6567.97410,6.71355,-21932,2.47781,384.23099,6577.20360,-1182.12890, 366.21091, -39.06250, 145.33588, -4.12214, 15.13740, 30.45000, -0.90000, 30.30000, 21.32048, 0,0.00000,0.00000,0.00000,0,38, 
2009611, 28,16.29556,-21948,7.45439,153.66000,6580.00730,6.67811,-22004,2.51542,383.78699,6589.08060,-1142.08980, 354.49216, -62.98828, 132.28244, 13.17557, 13.77863, 29.40000, -5.40000, -10.65000, 21.03295, 0,0.00000,0.00000,0.00000,0,38, 
2011360, 34,16.25418,-22022,7.42622,153.37700,6592.21970,6.62794,-22078,2.49402,385.12201,6601.47310,-1018.55460, 118.16405, 19.53125, 85.27481, 6.51908, 16.78626, 22.35000, 24.60000, 38.55000, 20.64956, 0,0.00000,0.00000,0.00000,0,38, 
2013109, 29,16.21311,-22098,7.41622,154.22800,6605.27780,6.58279,-22156,2.37604,385.56900,6614.71090,-950.19525, 16.60156, 2.44141, 111.88550, -19.39695, 5.65649, 23.40000, -24.90000, 26.25000, 21.03295, 0,0.00000,0.00000,0.00000,0,38, 
2014858, 141,16.17141,-22179,7.39714,154.51300,6618.35450,6.49185,-22235,2.32087,392.16901,6627.96730,-1068.35940, 161.62108, -82.03124, 61.89313, -8.19084, -12.57252, 28.65000, 29.10000, 1.95000, 20.69749, 0,0.00000,0.00000,0.00000,0,38, 
2016603, 31,16.12560,-22256,7.38251,154.51300,6631.11910,6.43667,-22315,2.56415,382.68100,6640.91410,-899.90228, 135.74219, 56.64062, 86.51908, -15.57252, -2.15267, 35.85000, 13.35000, 7.50000, 21.03295, 0,0.00000,0.00000,0.00000,0,38, 
2018349, 28,16.08169,-22335,7.36340,154.51300,6644.56590,6.38932,-22395,2.54277,392.40100,6654.54050,-1126.46480, 310.05859, 81.05468, 50.54962, -37.96947, -22.38931, 29.25000, -4.50000, 32.25000, 20.69749, 0,0.00000,0.00000,0.00000,0,37, 
2020097, 29,16.03715,-22414,7.34881,154.51300,6657.37010,6.33350,-22474,2.37014,394.03000,6667.35790,-1140.62500, 545.89844, -31.25000, 230.17557, -8.34351, -25.61069, 22.50000, -7.95000, -17.70000, 20.79333, 0,0.00000,0.00000,0.00000,0,36, 
2021842, 92,15.99071,-22493,7.32966,154.51300,6670.85640,6.26232,-22555,2.20205,394.73199,6681.19290,-894.04291, 211.42577, -449.70700, 43.31298, -9.44275, 12.80153, 20.10000, 23.10000, -19.35000, 20.50580, 0,0.00000,0.00000,0.00000,0,34, 
2023590, 27,15.94143,-22574,7.31498,155.66600,6684.36620,6.21027,-22636,2.38608,393.79700,6694.38570,-1044.43360, 4.39453, 262.20703, 218.26718, 5.03053, 0.77863, 32.85000, -12.15000, 7.50000, 20.79333, 0,0.00000,0.00000,0.00000,0,33, 
2025336, 36,15.89657,-22655,7.30040,155.37700,6698.06150,6.15822,-22716,2.44447,395.67300,6708.09670,-913.57416, 276.36719, -126.46484, 43.38168, 1.97710, 22.35114, 25.35000, 23.85000, -12.75000, 20.84126, 0,0.00000,0.00000,0.00000,0,31, 
2027085, 27,15.85202,-22737,7.28584,155.66600,6711.61080,6.09770,-22797,2.40628,397.56699,6721.49320,-1051.26950, 90.33202, 30.76172, 69.32061, -13.46565, -2.19084, 28.05000, -19.35000, 1.80000, 20.69749, 0,0.00000,0.00000,0.00000,0,30, 
2028830, 49,15.80780,-22815,7.26224,155.37700,6724.17480,6.03373,-22874,2.36810,404.58899,6734.24220,-1110.35160, 75.68359, 294.43359, 142.51144, -4.12977, -14.09160, 31.65000, 22.65000, -0.90000, 20.40995, 0,0.00000,0.00000,0.00000,0,28, 
2030579, 30,15.76230,-22890,7.24767,156.25000,6736.92630,5.96130,-22950,2.27965,402.14001,6747.17330,-1036.62110, 321.28903, -1.46484, 178.62596, -14.87786, 5.96947, 27.90000, 33.30000, 17.55000, 20.12241, 0,0.00000,0.00000,0.00000,0,26, 
2032325, 27,15.71681,-22968,7.22859,155.66600,6750.03220,5.86566,-23030,2.14521,408.31900,6760.46390,-1051.75780, 304.19922, -43.45703, 77.66412, 7.41221, -11.84733, 26.40000, -25.35000, 19.35000, 20.45787, 0,0.00000,0.00000,0.00000,0,24, 
2034073, 144,15.67732,-23044,7.22320,156.39600,6762.81840,5.81455,-23107,2.18250,398.04401,6773.43460,-1030.27340, -35.64453, 201.17186, -21.93893, 5.87786, -6.74046, 21.90000, -24.90000, 28.80000, 20.45787, 0,0.00000,0.00000,0.00000,0,22, 
2035819, 132,15.64005,-23122,7.20431,156.98399,6775.96340,5.81142,-23185,2.34565,391.01501,6786.59330,-1011.71870, 56.15234, 55.66406, -152.01527, -8.16031, -12.50382, 30.15000, 14.70000, -10.95000, 20.07449, 0,0.00000,0.00000,0.00000,0,20, 
2037570, 32,15.60435,-23201,7.18998,156.83701,6789.80370,5.77410,-23263,2.38310,392.40100,6800.11130,-944.82416, 94.23827, 176.26952, -206.33588, 2.07634, -15.49618, 35.55000, -2.25000, 10.80000, 20.17034, 0,0.00000,0.00000,0.00000,0,20, 
2039316, 30,15.56897,-23282,7.17566,156.25000,6803.32420,5.73146,-23345,2.29488,397.32901,6813.81930,-1126.95310, 185.05858, 203.12498, -56.76336, -13.22901, -6.98473, 29.85000, 10.65000, 34.05000, 20.40995, 0,0.00000,0.00000,0.00000,0,20, 
2041064, 32,15.53548,-23361,7.15686,157.28000,6816.52780,5.65401,-23425,2.11469,403.11600,6827.37700,-955.07806, -209.47264, 211.42577, 99.59542, -3.43511, 22.03053, 14.55000, 44.10000, 16.50000, 20.17034, 0,0.00000,0.00000,0.00000,0,20, 
2042808, 30,15.49409,-23441,7.14243,157.72600,6830.43120,5.55116,-23507,2.16833,404.83499,6841.63720,-1022.94920, 3.41797, -194.82420, -85.63359, -14.08397, -9.35114, 24.75000, 17.55000, -18.45000, 20.12241, 0,0.00000,0.00000,0.00000,0,20, 
2044553, 32,15.44671,-23524,7.13238,158.17500,6844.52540,5.47528,-23590,2.30575,408.06799,6855.58060,-886.23041, 99.12109, 169.43358, -145.34351, -0.99237, -4.85496, 34.95000, -4.65000, 17.85000, 19.97865, 0,0.00000,0.00000,0.00000,0,20, 
2046302, 34,15.40153,-23609,7.09982,157.28000,6859.15280,5.42197,-23673,2.27614,404.83499,6870.05470,-925.29291, -134.27734, -4.39453, -49.38168, 12.58779, 3.47328, 34.80000, 12.90000, -0.60000, 20.26618, 0,0.00000,0.00000,0.00000,0,21, 
2048047, 32,15.36047,-23693,7.08541,158.32500,6873.12500,5.33794,-23755,2.27141,410.33701,6883.53030,-1000.48820, 262.20703, 7.32422, 233.37404, -22.72519, -24.56489, 29.40000, -19.95000, 17.25000, 19.93072, 0,0.00000,0.00000,0.00000,0,22, 
2049796, 42,15.31561,-23771,7.07543,159.23100,6886.09080,5.22662,-23837,1.94555,414.43201,6897.88330,-1039.06250, -208.98436, -240.72264, 50.48092, -9.87023, -7.02290, 14.55000, -30.30000, -9.60000, 20.17034, 0,0.00000,0.00000,0.00000,0,23, 
2051540, 81,15.26727,-23851,7.06087,158.17500,6900.27440,5.16704,-23921,2.01179,407.81799,6911.74220,-1034.66800, 387.69528, -210.44920, 119.93130, 16.26718, 32.88550, 27.90000, 4.35000, 36.45000, 20.07449, 0,0.00000,0.00000,0.00000,0,24, 
2053289, 27,15.22115,-23932,7.02835,158.47501,6913.79790,5.14008,-23998,2.15745,405.32901,6924.93750,-1210.93750, -25.39062, 367.67575, 250.12978, -8.64122, -21.29008, 32.55000, 6.00000, 30.45000, 19.97865, 0,0.00000,0.00000,0.00000,0,24, 
2055035, 29,15.17724,-24010,7.02291,158.02499,6927.33940,5.09273,-24077,2.25313,408.57001,6938.32570,-899.41400, -145.50781, 300.29297, 250.12978, -3.47328, 4.73282, 31.20000, 23.85000, 8.40000, 20.07449, 0,0.00000,0.00000,0.00000,0,24, 
2056784, 29,15.13491,-24090,7.01301,158.92799,6941.24560,5.02531,-24156,2.23600,408.82101,6952.25050,-1136.71880, -322.75388, -142.08984, 250.12978, -9.21374, -2.92366, 26.55000, -19.80000, 27.15000, 19.93072, 0,0.00000,0.00000,0.00000,0,24, 
2058529, 30,15.09352,-24170,6.99412,159.08000,6954.31450,4.94786,-24234,2.02717,408.82101,6965.33790,-977.53900, 67.38281, -14.64844, 185.13741, 4.31298, 6.56489, 22.50000, 37.05000, 17.70000, 19.64318, 0,0.00000,0.00000,0.00000,0,24, 
2060282, 30,15.05309,-24246,6.97076,159.08000,6967.74760,4.88014,-24312,2.02262,411.86301,6979.47660,-997.55853, 31.25000, 246.58202, -40.94656, 4.06870, -20.58015, 29.85000, 22.80000, -3.90000, 19.64318, 0,0.00000,0.00000,0.00000,0,24, 
2062028, 31,15.01707,-24327,6.97451,159.08000,6982.23780,4.85380,-24395,2.14737,401.89600,6993.81100,-941.40619, 0.97656, -287.59766, -27.77863, -9.50382, 22.37405, 31.95000, 18.00000, -4.50000, 19.78695, 0,0.00000,0.00000,0.00000,0,24, 
2063776, 30,14.98106,-24411,6.95126,160.30200,6996.23140,4.83059,-24476,2.13889,402.87100,7007.30520,-1125.48830, -315.42969, -83.49609, -73.71756, -0.79389, -16.25954, 31.05000, -15.90000, 21.75000, 19.64318, 0,0.00000,0.00000,0.00000,0,24, 
2065522, 38,14.94062,-24489,6.92792,159.23100,7009.55620,4.81115,-24555,2.09297,397.09201,7020.99220,-1097.16800, -88.86718, 24.90234, -52.62595, 7.31298, -20.39695, 25.80000, 8.40000, -19.95000, 19.45149, 0,0.00000,0.00000,0.00000,0,24, 
2067270, 29,14.90082,-24568,6.92259,160.45599,7023.59470,4.75471,-24635,2.02606,406.57001,7035.22070,-999.99994, -166.99217, 122.07030, -232.33588, -9.51145, 13.73282, 21.45000, -30.90000, 7.20000, 19.88280, 0,0.00000,0.00000,0.00000,0,24, 
2069016, 41,14.86070,-24650,6.90377,160.76500,7038.00290,4.69043,-24717,2.01322,404.58899,7049.65040,-1002.92960, -274.41406, 381.34763, -174.81679, -10.69466, 13.81679, 27.15000, -24.60000, 11.70000, 19.64318, 0,0.00000,0.00000,0.00000,0,24, 
