925184, 2,27.47578,27605,27.72697,95.86900,704.80804,26.79289,27613,29.60966,117.74000,704.00482,-10.74219, -0.48828, 1040.52730, -1.41985, 2.87786, -1.64885, 25.80000, -19.35000, 63.15000, 32.29482, 72,4.67139,0.08809,0.01038,0,26, 
926926, 0,27.48748,27605,27.73348,94.81500,704.71820,26.80168,27613,29.62747,118.41100,704.00482,-11.71875, 1.46484, 1022.46090, 0.68702, 2.67176, -5.42748, 27.00000, -19.35000, 62.40000, 32.39066, 72,4.66260,0.08792,0.01036,0,27, 
928666, 0,27.50232,27605,27.72912,96.01500,704.80804,26.80983,27613,29.64521,119.69000,704.00482,-17.57813, 8.78906, 1031.73830, 0.55725, -0.14504, 0.60305, 25.50000, -20.55000, 61.65000, 32.72612, 72,4.65386,0.08776,0.01034,0,28, 
930407, 0,27.51275,27605,27.71326,96.96300,704.71820,26.81767,27614,29.67431,120.55800,703.91498,-20.50781, 10.25391, 1023.92570, -1.20611, 3.16794, -4.51908, 26.40000, -19.20000, 61.50000, 32.43858, 72,4.64514,0.08759,0.01032,0,28, 
932150, 1,27.51781,27605,27.68027,98.16100,704.80804,26.82583,27614,29.65794,121.79400,703.91498,-22.94922, 6.34766, 1027.83200, -0.00763, 0.90840, 3.67939, 27.45000, -18.90000, 63.00000, 32.29482, 72,4.63647,0.08743,0.01030,0,28, 
933890, 0,27.52539,27605,27.64194,98.21900,704.71820,26.83586,27614,29.63606,122.15200,703.82776,-12.20703, -5.37109, 1026.36720, 1.62595, 2.32061, 0.23664, 27.75000, -18.60000, 62.40000, 32.53443, 73,4.69208,0.08848,0.01036,0,28, 
935632, 0,27.53613,27605,27.60942,97.87300,704.80804,26.84433,27615,29.62541,123.05600,703.82776,-5.37109, -1.95312, 1038.08590, 0.78626, -0.02290, -0.88550, 25.80000, -18.30000, 63.15000, 32.39066, 73,4.68336,0.08831,0.01034,0,28, 
937371, 0,27.54403,27605,27.61562,98.39300,704.71820,26.85468,27616,29.64335,122.15200,703.73798,-27.34375, 2.44141, 1030.27340, -1.47328, 4.35878, -3.43511, 27.30000, -20.55000, 63.15000, 32.58235, 73,4.67465,0.08815,0.01032,0,28, 
939127, 0,27.54972,27605,27.61609,99.33000,704.80804,26.86252,27615,29.64401,124.34500,703.82776,-6.34766, 6.83594, 1034.66800, 0.78626, 1.77863, -1.00000, 26.25000, -19.35000, 62.70000, 32.58235, 73,4.66591,0.08798,0.01030,0,28, 
940868, 0,27.55130,27604,27.60509,100.40600,704.89526,26.86754,27615,29.58191,126.13800,703.82776,-11.23047, -2.92969, 1032.71480, -3.36641, 4.32824, -0.30534, 27.45000, -19.20000, 62.55000, 32.29482, 73,4.65727,0.08782,0.01028,0,28, 
942611, 0,27.55256,27604,27.55513,102.31400,704.89526,26.87224,27615,29.50277,128.27901,703.82776,-26.36719, -5.85937, 1021.97260, -1.70229, 2.55725, 0.45038, 26.10000, -21.45000, 63.00000, 32.58235, 73,4.64866,0.08766,0.01026,0,28, 
944351, 0,27.55098,27604,27.46051,102.88200,704.80804,26.87600,27615,29.37251,129.57899,703.82776,-22.46094, 3.90625, 1023.43740, -0.07634, -0.63359, 0.26718, 26.40000, -20.40000, 62.55000, 32.39066, 73,4.64010,0.08750,0.01024,0,28, 
946094, 0,27.55035,27604,27.36048,104.75500,704.89526,26.88008,27616,29.25373,129.98399,703.73798,-12.20703, 2.92969, 1028.32030, -0.83969, 2.03053, -4.25191, 26.55000, -21.00000, 62.70000, 32.43858, 73,4.63154,0.08733,0.01022,0,27, 
947834, 0,27.55003,27605,27.24945,105.28300,704.80804,26.88291,27616,29.15195,130.80200,703.73798,-12.69531, -0.97656, 1028.80860, -0.03817, 0.66412, 0.01527, 26.55000, -18.30000, 63.15000, 32.29482, 73,4.62305,0.08717,0.01020,0,26, 
949572, 0,27.55604,27606,27.15565,105.48300,704.71820,26.88887,27616,29.06182,130.90500,703.73798,-13.18359, 2.92969, 1036.62110, -1.24427, 1.39695, -1.64122, 26.40000, -20.70000, 62.25000, 32.43858, 73,4.61455,0.08701,0.01018,0,26, 
951315, 0,27.55919,27606,27.10046,105.48300,704.62842,26.89670,27616,29.02850,129.78101,703.82776,-22.46094, 10.25391, 1045.89840, 1.96183, 1.35115, 0.87023, 27.90000, -19.65000, 63.75000, 32.39066, 73,4.60611,0.08686,0.01017,0,25, 
953056, 1,27.56141,27606,27.05631,105.28300,704.62842,26.90172,27615,29.01760,131.52600,703.82776,-20.01953, -10.74219, 1029.29690, -0.20611, 4.06107, 1.11450, 26.25000, -19.80000, 62.10000, 32.39066, 73,4.59769,0.08670,0.01015,0,24, 
954799, 0,27.56836,27607,27.04024,105.15100,704.62842,26.90549,27616,29.01226,131.42200,703.73798,-18.06641, 2.92969, 1028.32030, -2.64885, 2.47328, 0.06870, 27.00000, -20.55000, 61.65000, 32.29482, 73,4.58930,0.08654,0.01013,0,24, 
956538, 1,27.57594,27607,27.00761,106.08700,704.62842,26.90988,27616,28.98998,131.31900,703.73798,-17.08984, 5.37109, 1047.36330, -2.00000, 4.35878, -3.70992, 28.20000, -18.90000, 60.75000, 32.53443, 73,4.58093,0.08638,0.01011,0,23, 
